accident_id,city,state,date,time,hour,day,month,year,day_of_week,is_weekend,peak_hour_indicator,festival_indicator,festival_impact,weather_condition,weather_severity,temperature,visibility,road_type,num_lanes,light_conditions,road_surface,traffic_density,latitude,longitude,urban_or_rural,speed_limit,congestion_level
ACC003075,Indore,Indore,2024-05-11,05:17,5,11,5,2024,5,1,0,0,0.0,Cloudy,0.3,31.6,7.03,Highway,3,Daylight,Wet,83.88,22.587224,75.895954,Rural,80,Low
ACC003076,Lucknow,Lucknow,2023-12-07,09:21,9,7,12,2023,3,0,1,0,0.0,Clear,0.1,28.0,8.46,Expressway,3,Daylight,Wet,64.31,26.717261,80.999511,Rural,80,Medium
ACC003077,Nagpur,Nagpur,2022-11-27,09:39,9,27,11,2022,6,1,1,0,0.0,Clear,0.1,29.8,7.06,Urban,3,Daylight,Icy,51.54,21.227444,78.985283,Urban,60,High
ACC003078,Chandigarh,Chandigarh,2025-03-02,08:34,8,2,3,2025,6,1,1,0,0.0,Cloudy,0.3,23.1,9.49,Urban,6,Dusk/Dawn,Muddy,85.72,30.632839,76.809591,Urban,50,High
ACC003079,Lucknow,Lucknow,2025-01-28,11:17,11,28,1,2025,1,0,0,0,0.0,Fog,0.6,30.1,4.78,Rural,4,Dark - lit,Icy,82.08,26.910891,80.819428,Rural,50,Low
ACC003080,Lucknow,Lucknow,2023-05-30,15:49,15,30,5,2023,1,0,0,0,0.0,Clear,0.1,22.0,8.71,Suburban,4,Dark - lit,Muddy,28.88,26.697878,81.02393,Urban,50,Low
ACC003081,Bangalore,Bangalore,2024-10-13,04:20,4,13,10,2024,6,1,0,0,0.0,Rain,0.7,17.2,5.29,Highway,2,Dusk/Dawn,Dry,36.24,12.943081,77.573175,Rural,60,Medium
ACC003082,Nagpur,Nagpur,2024-09-16,15:46,15,16,9,2024,0,0,0,0,0.0,Cloudy,0.3,33.0,10.0,Urban,3,Dusk/Dawn,Muddy,60.02,21.058977,78.984376,Urban,100,Medium
ACC003083,Lucknow,Lucknow,2022-08-07,23:18,23,7,8,2022,6,1,0,0,0.0,Haze,0.4,20.3,10.0,Urban,2,Dark - unlit,Wet,44.62,26.955282,80.902879,Urban,60,Medium
ACC003084,Bhopal,Bhopal,2025-08-22,12:05,12,22,8,2025,4,0,0,0,0.0,Clear,0.1,26.6,5.92,Suburban,4,Dark - unlit,Dry,58.82,23.219957,77.469081,Urban,80,Low
ACC003085,Jaipur,Jaipur,2022-02-07,22:11,22,7,2,2022,0,0,0,0,0.0,Cloudy,0.3,33.3,7.97,Highway,1,Dark - lit,Wet,27.56,26.939775,75.886102,Rural,50,Low
ACC003086,Lucknow,Lucknow,2024-05-22,10:04,10,22,5,2024,2,0,1,0,0.0,Clear,0.1,26.7,6.55,Urban,3,Dusk/Dawn,Wet,69.92,26.992419,80.865195,Urban,80,High
ACC003087,Mumbai,Mumbai,2023-07-17,20:14,20,17,7,2023,0,0,1,0,0.0,Cloudy,0.3,24.4,10.0,Urban,3,Daylight,Wet,99.31,18.939497,72.82607,Urban,40,High
ACC003088,Kochi,Kochi,2024-06-27,10:47,10,27,6,2024,3,0,1,0,0.0,Cloudy,0.3,27.6,5.44,Highway,2,Dark - unlit,Wet,59.15,9.864307,76.335287,Rural,40,High
ACC003089,Pune,Pune,2022-04-24,08:14,8,24,4,2022,6,1,1,0,0.0,Cloudy,0.3,26.6,8.94,Expressway,2,Dusk/Dawn,Icy,68.0,18.512836,73.953839,Rural,40,High
ACC003090,Kolkata,Kolkata,2025-02-07,20:32,20,7,2,2025,4,0,1,0,0.0,Rain,0.7,19.2,7.09,Urban,1,Dusk/Dawn,Wet,57.16,22.665535,88.29718,Urban,100,High
ACC003091,Mumbai,Mumbai,2022-03-08,16:35,16,8,3,2022,1,0,0,1,0.8,Clear,0.1,25.9,9.46,Suburban,3,Daylight,Muddy,74.61,18.966737,73.00957,Urban,100,Medium
ACC003092,Jaipur,Jaipur,2023-10-01,12:27,12,1,10,2023,6,1,0,0,0.0,Cloudy,0.3,34.2,4.64,Suburban,4,Daylight,Dry,61.57,26.955462,75.807081,Urban,80,Low
ACC003093,Hyderabad,Hyderabad,2025-04-11,06:58,6,11,4,2025,4,0,0,0,0.0,Cloudy,0.3,29.1,7.85,Highway,4,Dusk/Dawn,Muddy,36.01,17.404491,78.340592,Rural,80,Low
ACC003094,Chennai,Chennai,2023-11-26,17:01,17,26,11,2023,6,1,1,0,0.0,Clear,0.1,37.8,9.81,Suburban,4,Dusk/Dawn,Dry,100.0,13.18613,80.367368,Urban,100,High
ACC003095,Kolkata,Kolkata,2025-10-01,09:29,9,1,10,2025,2,0,1,0,0.0,Cloudy,0.3,24.2,9.86,Highway,1,Daylight,Muddy,38.68,22.457271,88.388805,Rural,100,Medium
ACC003096,Chennai,Chennai,2023-08-29,15:03,15,29,8,2023,1,0,0,0,0.0,Rain,0.7,27.6,4.45,Highway,1,Dark - unlit,Wet,83.55,13.088586,80.353897,Rural,80,Medium
ACC003097,Pune,Pune,2024-01-23,08:57,8,23,1,2024,1,0,1,0,0.0,Clear,0.1,31.3,10.0,Urban,3,Dusk/Dawn,Wet,92.93,18.38851,73.894834,Urban,50,High
ACC003098,Kolkata,Kolkata,2023-07-11,09:16,9,11,7,2023,1,0,1,0,0.0,Clear,0.1,34.8,4.91,Rural,2,Dark - lit,Muddy,48.67,22.620259,88.422596,Rural,40,Medium
ACC003099,Jaipur,Jaipur,2023-07-31,13:03,13,31,7,2023,0,0,0,0,0.0,Clear,0.1,33.8,4.88,Urban,6,Dark - lit,Icy,41.16,26.958021,75.772641,Urban,60,Low
ACC003100,Indore,Indore,2025-08-11,20:22,20,11,8,2025,0,0,1,0,0.0,Haze,0.4,31.0,9.04,Highway,1,Daylight,Icy,100.0,22.721915,75.980402,Rural,40,High
ACC003101,Hyderabad,Hyderabad,2025-06-17,07:56,7,17,6,2025,1,0,1,0,0.0,Clear,0.1,25.1,10.0,Urban,2,Daylight,Muddy,95.94,17.349638,78.353041,Urban,60,High
ACC003102,Kolkata,Kolkata,2022-06-18,18:01,18,18,6,2022,5,1,1,0,0.0,Fog,0.6,31.4,5.17,Highway,2,Dark - lit,Dry,100.0,22.667916,88.305282,Rural,50,High
ACC003103,Chennai,Chennai,2024-06-02,21:07,21,2,6,2024,6,1,0,0,0.0,Rain,0.7,17.6,7.0,Highway,3,Dark - unlit,Dry,62.65,13.111642,80.380166,Rural,100,Medium
ACC003104,Ahmedabad,Ahmedabad,2023-10-02,01:01,1,2,10,2023,0,0,0,1,0.8,Haze,0.4,30.1,9.48,Rural,2,Dark - unlit,Icy,35.26,23.107206,72.492718,Rural,100,Medium
ACC003105,Ahmedabad,Ahmedabad,2023-12-11,09:25,9,11,12,2023,0,0,1,0,0.0,Rain,0.7,36.8,4.06,Urban,3,Dark - unlit,Icy,70.09,22.995701,72.524686,Urban,40,High
ACC003106,Kochi,Kochi,2022-03-25,17:26,17,25,3,2022,4,0,1,1,0.8,Clear,0.1,29.4,9.17,Urban,2,Daylight,Icy,84.98,9.997846,76.126084,Urban,100,High
ACC003107,Lucknow,Lucknow,2024-11-21,13:54,13,21,11,2024,3,0,0,0,0.0,Rain,0.7,9.4,3.38,Expressway,1,Dusk/Dawn,Icy,48.48,26.723203,80.926389,Rural,60,Low
ACC003108,Chandigarh,Chandigarh,2024-01-09,22:05,22,9,1,2024,1,0,0,0,0.0,Rain,0.7,29.9,7.5,Highway,2,Dark - unlit,Muddy,21.48,30.663197,76.833284,Rural,50,Medium
ACC003109,Kochi,Kochi,2024-12-08,19:25,19,8,12,2024,6,1,1,0,0.0,Fog,0.6,19.1,4.44,Suburban,6,Dusk/Dawn,Muddy,58.99,10.034404,76.378687,Urban,80,High
ACC003110,Nagpur,Nagpur,2022-08-22,06:16,6,22,8,2022,0,0,0,0,0.0,Cloudy,0.3,31.7,8.7,Expressway,1,Dusk/Dawn,Dry,70.2,21.075156,79.049117,Rural,40,Medium
ACC003111,Chandigarh,Chandigarh,2025-09-06,10:49,10,6,9,2025,5,1,1,0,0.0,Rain,0.7,25.6,4.53,Urban,3,Dark - lit,Icy,58.05,30.701431,76.831616,Urban,80,High
ACC003112,Nagpur,Nagpur,2023-04-03,13:14,13,3,4,2023,0,0,0,0,0.0,Cloudy,0.3,23.6,7.35,Suburban,2,Dark - lit,Wet,54.92,21.235632,79.178947,Urban,50,Medium
ACC003113,Pune,Pune,2023-12-12,07:09,7,12,12,2023,1,0,1,0,0.0,Clear,0.1,24.9,7.53,Highway,6,Dark - unlit,Muddy,57.47,18.386097,73.853027,Rural,100,Medium
ACC003114,Jaipur,Jaipur,2024-06-06,08:39,8,6,6,2024,3,0,1,0,0.0,Clear,0.1,34.3,9.1,Urban,3,Dusk/Dawn,Icy,100.0,26.99562,75.748945,Urban,80,High
ACC003115,Mumbai,Mumbai,2022-11-13,12:24,12,13,11,2022,6,1,0,0,0.0,Haze,0.4,30.5,10.0,Suburban,1,Daylight,Icy,57.61,19.20009,72.846878,Urban,60,Medium
ACC003116,Ahmedabad,Ahmedabad,2023-05-01,12:55,12,1,5,2023,0,0,0,0,0.0,Clear,0.1,24.5,8.65,Urban,4,Dusk/Dawn,Dry,41.92,23.150153,72.469505,Urban,50,Low
ACC003117,Delhi,Delhi,2023-03-27,06:11,6,27,3,2023,0,0,0,0,0.0,Storm,0.9,17.9,3.5,Rural,2,Dark - unlit,Muddy,48.26,28.620067,77.153156,Rural,40,Medium
ACC003118,Lucknow,Lucknow,2022-10-06,15:13,15,6,10,2022,3,0,0,0,0.0,Clear,0.1,20.1,9.71,Highway,4,Dusk/Dawn,Wet,43.25,26.946271,80.802424,Rural,100,Low
ACC003119,Indore,Indore,2022-10-08,08:44,8,8,10,2022,5,1,1,0,0.0,Rain,0.7,17.6,4.83,Expressway,2,Dark - unlit,Wet,86.48,22.847668,75.742601,Rural,50,High
ACC003120,Mumbai,Mumbai,2024-09-16,20:31,20,16,9,2024,0,0,1,0,0.0,Haze,0.4,22.7,8.83,Urban,6,Dark - unlit,Dry,70.29,19.202681,73.010753,Urban,60,High
ACC003121,Bhopal,Bhopal,2025-10-29,09:37,9,29,10,2025,2,0,1,0,0.0,Clear,0.1,23.1,4.79,Urban,4,Daylight,Muddy,72.39,23.356349,77.457483,Urban,50,High
ACC003122,Chennai,Chennai,2022-05-13,09:18,9,13,5,2022,4,0,1,0,0.0,Cloudy,0.3,28.2,9.66,Expressway,1,Dark - unlit,Icy,100.0,13.011884,80.365572,Rural,50,High
ACC003123,Chennai,Chennai,2025-09-12,14:44,14,12,9,2025,4,0,0,0,0.0,Cloudy,0.3,28.7,6.48,Rural,1,Dusk/Dawn,Muddy,74.16,13.017475,80.145568,Rural,80,Low
ACC003124,Nagpur,Nagpur,2024-07-25,00:38,0,25,7,2024,3,0,0,0,0.0,Cloudy,0.3,23.8,10.0,Highway,3,Dark - unlit,Muddy,51.98,21.151059,79.098163,Rural,100,Low
ACC003125,Indore,Indore,2022-03-17,18:41,18,17,3,2022,3,0,1,0,0.0,Storm,0.9,28.4,3.27,Expressway,4,Dark - lit,Icy,87.69,22.626027,75.722312,Rural,60,High
ACC003126,Ahmedabad,Ahmedabad,2023-06-22,11:06,11,22,6,2023,3,0,0,0,0.0,Rain,0.7,17.3,5.39,Expressway,3,Dusk/Dawn,Wet,43.29,23.066409,72.660175,Rural,80,Low
ACC003127,Bhopal,Bhopal,2024-07-11,16:10,16,11,7,2024,3,0,0,0,0.0,Fog,0.6,26.8,4.81,Urban,2,Dark - lit,Muddy,96.64,23.260125,77.341135,Urban,60,Medium
ACC003128,Chennai,Chennai,2022-11-25,19:47,19,25,11,2022,4,0,1,0,0.0,Haze,0.4,34.0,10.0,Rural,4,Daylight,Muddy,85.99,12.99025,80.27059,Rural,80,Medium
ACC003129,Delhi,Delhi,2022-08-02,04:23,4,2,8,2022,1,0,0,0,0.0,Rain,0.7,24.1,4.82,Urban,3,Dark - lit,Wet,63.48,28.686246,77.301733,Urban,60,Medium
ACC003130,Hyderabad,Hyderabad,2023-07-09,13:45,13,9,7,2023,6,1,0,0,0.0,Cloudy,0.3,30.3,10.0,Highway,6,Dusk/Dawn,Muddy,63.16,17.496264,78.457897,Rural,50,Low
ACC003131,Bangalore,Bangalore,2025-03-15,11:52,11,15,3,2025,5,1,0,0,0.0,Clear,0.1,24.4,2.31,Highway,3,Dark - lit,Muddy,6.69,12.836984,77.680389,Rural,50,Low
ACC003132,Lucknow,Lucknow,2025-08-04,06:25,6,4,8,2025,0,0,0,0,0.0,Clear,0.1,36.3,8.52,Urban,6,Dark - unlit,Wet,44.04,26.97146,80.799089,Urban,50,Low
ACC003133,Nagpur,Nagpur,2024-04-01,14:58,14,1,4,2024,0,0,0,0,0.0,Fog,0.6,22.5,6.28,Expressway,2,Daylight,Icy,55.94,21.018298,79.091297,Rural,60,Medium
ACC003134,Hyderabad,Hyderabad,2022-04-18,20:49,20,18,4,2022,0,0,1,0,0.0,Fog,0.6,29.1,7.71,Expressway,2,Daylight,Muddy,100.0,17.277099,78.499802,Rural,40,High
ACC003135,Kochi,Kochi,2023-09-24,13:41,13,24,9,2023,6,1,0,0,0.0,Cloudy,0.3,32.3,6.89,Highway,4,Dark - lit,Dry,61.84,9.950068,76.161957,Rural,60,Low
ACC003136,Chennai,Chennai,2023-04-28,18:58,18,28,4,2023,4,0,1,0,0.0,Clear,0.1,22.7,10.0,Expressway,1,Dark - unlit,Icy,68.39,12.946432,80.332709,Rural,100,High
ACC003137,Nagpur,Nagpur,2024-04-08,10:56,10,8,4,2024,0,0,1,0,0.0,Rain,0.7,21.6,3.56,Suburban,1,Dark - lit,Muddy,80.13,21.275755,79.103202,Urban,50,High
ACC003138,Chandigarh,Chandigarh,2022-03-13,23:07,23,13,3,2022,6,1,0,0,0.0,Haze,0.4,28.7,4.2,Expressway,4,Dark - unlit,Icy,36.59,30.798223,76.770056,Rural,60,Low
ACC003139,Chandigarh,Chandigarh,2022-06-02,05:14,5,2,6,2022,3,0,0,0,0.0,Clear,0.1,16.2,9.72,Highway,1,Daylight,Muddy,67.67,30.796965,76.734688,Rural,40,Low
ACC003140,Indore,Indore,2022-08-04,19:54,19,4,8,2022,3,0,1,0,0.0,Clear,0.1,20.7,7.84,Urban,3,Dark - lit,Dry,50.09,22.655994,75.876584,Urban,80,High
ACC003141,Kochi,Kochi,2025-09-03,16:25,16,3,9,2025,2,0,0,0,0.0,Cloudy,0.3,30.9,8.06,Expressway,4,Dusk/Dawn,Icy,48.27,10.006057,76.409788,Rural,80,Low
ACC003142,Hyderabad,Hyderabad,2022-04-14,13:20,13,14,4,2022,3,0,0,1,0.8,Clear,0.1,18.2,9.85,Urban,3,Dark - unlit,Muddy,33.37,17.53323,78.450303,Urban,50,Medium
ACC003143,Lucknow,Lucknow,2023-03-03,16:33,16,3,3,2023,4,0,0,0,0.0,Rain,0.7,26.1,1.95,Expressway,4,Dusk/Dawn,Dry,66.44,26.961085,80.987289,Rural,100,Medium
ACC003144,Delhi,Delhi,2024-08-18,09:51,9,18,8,2024,6,1,1,0,0.0,Cloudy,0.3,30.5,4.81,Rural,2,Daylight,Wet,51.64,28.553798,77.227878,Rural,100,High
ACC003145,Jaipur,Jaipur,2022-04-06,14:40,14,6,4,2022,2,0,0,0,0.0,Clear,0.1,34.6,10.0,Highway,1,Dusk/Dawn,Icy,77.58,26.944528,75.796607,Rural,100,Low
ACC003146,Lucknow,Lucknow,2024-11-04,17:28,17,4,11,2024,0,0,1,0,0.0,Fog,0.6,33.7,3.59,Suburban,1,Dark - lit,Wet,78.65,26.987907,81.018108,Urban,80,High
ACC003147,Kochi,Kochi,2023-06-19,19:06,19,19,6,2023,0,0,1,0,0.0,Rain,0.7,27.7,1.5,Urban,2,Daylight,Wet,100.0,9.791791,76.321772,Urban,60,High
ACC003148,Delhi,Delhi,2023-05-02,19:11,19,2,5,2023,1,0,1,0,0.0,Clear,0.1,28.3,10.0,Rural,3,Dark - lit,Dry,88.58,28.704741,77.07311,Rural,80,High
ACC003149,Chandigarh,Chandigarh,2025-08-24,17:09,17,24,8,2025,6,1,1,0,0.0,Storm,0.9,20.3,5.85,Highway,1,Dark - lit,Muddy,40.38,30.634781,76.867134,Rural,50,High
ACC003150,Ahmedabad,Ahmedabad,2024-09-06,22:36,22,6,9,2024,4,0,0,0,0.0,Cloudy,0.3,24.7,10.0,Highway,2,Dark - lit,Wet,78.29,23.023199,72.432024,Rural,80,Medium
ACC003151,Chandigarh,Chandigarh,2023-11-02,10:03,10,2,11,2023,3,0,1,0,0.0,Cloudy,0.3,31.3,9.73,Expressway,1,Dark - lit,Dry,55.7,30.689653,76.743546,Rural,60,High
ACC003152,Kolkata,Kolkata,2022-08-08,09:35,9,8,8,2022,0,0,1,0,0.0,Fog,0.6,31.4,4.86,Urban,2,Daylight,Muddy,85.03,22.527044,88.448985,Urban,60,High
ACC003153,Bangalore,Bangalore,2023-08-23,13:44,13,23,8,2023,2,0,0,0,0.0,Clear,0.1,29.6,7.54,Expressway,6,Dusk/Dawn,Dry,86.99,13.010851,77.569266,Rural,50,Low
ACC003154,Kolkata,Kolkata,2025-10-09,12:03,12,9,10,2025,3,0,0,0,0.0,Cloudy,0.3,30.6,6.63,Highway,2,Daylight,Wet,55.09,22.562963,88.334026,Rural,80,Medium
ACC003155,Chandigarh,Chandigarh,2025-08-03,10:43,10,3,8,2025,6,1,1,0,0.0,Rain,0.7,18.2,3.07,Expressway,6,Daylight,Dry,56.75,30.597059,76.76281,Rural,60,High
ACC003156,Kochi,Kochi,2025-07-09,15:55,15,9,7,2025,2,0,0,0,0.0,Haze,0.4,23.1,10.0,Expressway,2,Daylight,Muddy,52.93,9.882206,76.21292,Rural,40,Medium
ACC003157,Indore,Indore,2025-03-28,11:26,11,28,3,2025,4,0,0,0,0.0,Clear,0.1,28.4,7.5,Suburban,1,Daylight,Muddy,59.96,22.58901,75.882613,Urban,40,Low
ACC003158,Ahmedabad,Ahmedabad,2022-09-21,15:28,15,21,9,2022,2,0,0,0,0.0,Haze,0.4,29.6,2.75,Suburban,1,Daylight,Wet,43.49,23.1522,72.564306,Urban,100,Low
ACC003159,Mumbai,Mumbai,2025-10-07,22:06,22,7,10,2025,1,0,0,0,0.0,Cloudy,0.3,21.4,6.95,Rural,3,Daylight,Dry,60.4,19.14825,72.762023,Rural,80,Low
ACC003160,Jaipur,Jaipur,2025-03-18,07:03,7,18,3,2025,1,0,1,0,0.0,Cloudy,0.3,26.7,5.86,Expressway,2,Dusk/Dawn,Wet,94.25,26.895873,75.664822,Rural,50,High
ACC003161,Bangalore,Bangalore,2025-08-05,18:23,18,5,8,2025,1,0,1,0,0.0,Cloudy,0.3,29.7,7.68,Rural,4,Dusk/Dawn,Dry,83.68,12.913408,77.72625,Rural,80,Medium
ACC003162,Delhi,Delhi,2025-06-28,11:29,11,28,6,2025,5,1,0,0,0.0,Fog,0.6,27.7,2.61,Rural,4,Dark - unlit,Icy,78.77,28.676338,77.09507,Rural,80,Medium
ACC003163,Lucknow,Lucknow,2023-11-16,06:43,6,16,11,2023,3,0,0,0,0.0,Clear,0.1,26.5,9.73,Urban,2,Dark - unlit,Icy,29.37,26.869007,81.069344,Urban,40,Medium
ACC003164,Chandigarh,Chandigarh,2024-01-19,19:04,19,19,1,2024,4,0,1,0,0.0,Cloudy,0.3,28.8,6.36,Urban,3,Daylight,Wet,72.77,30.594709,76.676917,Urban,50,High
ACC003165,Kochi,Kochi,2024-11-09,23:32,23,9,11,2024,5,1,0,0,0.0,Cloudy,0.3,26.2,7.9,Highway,4,Dark - lit,Dry,59.72,10.035097,76.123459,Rural,40,Low
ACC003166,Kolkata,Kolkata,2024-01-11,00:24,0,11,1,2024,3,0,0,0,0.0,Rain,0.7,16.2,2.82,Urban,2,Daylight,Wet,51.28,22.576692,88.350807,Urban,80,Medium
ACC003167,Ahmedabad,Ahmedabad,2024-05-25,11:38,11,25,5,2024,5,1,0,0,0.0,Rain,0.7,21.7,2.81,Rural,3,Dark - lit,Icy,55.65,22.989725,72.550365,Rural,40,Medium
ACC003168,Hyderabad,Hyderabad,2022-08-01,15:12,15,1,8,2022,0,0,0,0,0.0,Clear,0.1,27.5,7.83,Urban,3,Daylight,Icy,37.7,17.470718,78.617654,Urban,50,Low
ACC003169,Delhi,Delhi,2022-10-10,08:12,8,10,10,2022,0,0,1,0,0.0,Clear,0.1,28.2,7.67,Expressway,3,Daylight,Dry,49.58,28.732679,77.281617,Rural,100,Medium
ACC003170,Hyderabad,Hyderabad,2025-04-30,13:46,13,30,4,2025,2,0,0,0,0.0,Clear,0.1,21.1,7.9,Rural,2,Dark - unlit,Muddy,19.37,17.455766,78.405539,Rural,40,Low
ACC003171,Bhopal,Bhopal,2023-04-01,20:24,20,1,4,2023,5,1,1,0,0.0,Cloudy,0.3,29.6,9.14,Highway,3,Dusk/Dawn,Muddy,86.7,23.257616,77.469038,Rural,40,High
ACC003172,Nagpur,Nagpur,2024-12-17,08:48,8,17,12,2024,1,0,1,0,0.0,Clear,0.1,30.7,8.29,Highway,3,Daylight,Wet,100.0,21.078015,79.0244,Rural,100,High
ACC003173,Hyderabad,Hyderabad,2023-02-15,06:30,6,15,2,2023,2,0,0,0,0.0,Haze,0.4,32.2,10.0,Expressway,2,Dusk/Dawn,Wet,79.15,17.264807,78.466403,Rural,80,Medium
ACC003174,Delhi,Delhi,2023-10-22,17:33,17,22,10,2023,6,1,1,0,0.0,Clear,0.1,23.5,6.04,Highway,6,Daylight,Dry,51.44,28.700661,77.162295,Rural,40,High
ACC003175,Jaipur,Jaipur,2024-10-23,10:07,10,23,10,2024,2,0,1,0,0.0,Haze,0.4,25.8,10.0,Rural,4,Dark - unlit,Dry,80.87,26.926828,75.721016,Rural,60,High
ACC003176,Lucknow,Lucknow,2023-03-12,19:37,19,12,3,2023,6,1,1,0,0.0,Clear,0.1,26.2,4.67,Rural,2,Dark - lit,Icy,59.44,26.932455,81.024424,Rural,50,High
ACC003177,Kolkata,Kolkata,2025-10-15,08:58,8,15,10,2025,2,0,1,0,0.0,Clear,0.1,26.1,10.0,Urban,4,Dark - lit,Icy,100.0,22.562038,88.272056,Urban,60,High
ACC003178,Delhi,Delhi,2022-09-10,15:44,15,10,9,2022,5,1,0,0,0.0,Cloudy,0.3,30.6,6.94,Rural,2,Dusk/Dawn,Wet,23.36,28.624029,77.065057,Rural,100,Low
ACC003179,Chennai,Chennai,2023-12-20,18:53,18,20,12,2023,2,0,1,0,0.0,Clear,0.1,34.9,9.5,Expressway,4,Dark - unlit,Wet,74.21,13.201325,80.20004,Rural,50,Medium
ACC003180,Bangalore,Bangalore,2022-05-04,06:49,6,4,5,2022,2,0,0,0,0.0,Rain,0.7,25.3,3.74,Suburban,6,Dark - lit,Muddy,78.29,13.058878,77.577578,Urban,100,Medium
ACC003181,Mumbai,Mumbai,2022-04-01,16:49,16,1,4,2022,4,0,0,0,0.0,Haze,0.4,34.3,7.93,Rural,2,Daylight,Wet,82.49,19.012946,72.91753,Rural,80,Medium
ACC003182,Chandigarh,Chandigarh,2023-10-22,18:29,18,22,10,2023,6,1,1,0,0.0,Cloudy,0.3,28.0,6.7,Suburban,1,Daylight,Muddy,100.0,30.598407,76.779988,Urban,40,High
ACC003183,Bhopal,Bhopal,2022-10-05,19:33,19,5,10,2022,2,0,1,0,0.0,Clear,0.1,31.7,10.0,Highway,3,Dark - lit,Wet,60.63,23.155051,77.29911,Rural,50,Medium
ACC003184,Pune,Pune,2024-02-08,13:49,13,8,2,2024,3,0,0,0,0.0,Clear,0.1,24.8,9.54,Urban,4,Dark - unlit,Muddy,62.33,18.622003,73.779379,Urban,60,Low
ACC003185,Delhi,Delhi,2022-04-29,19:14,19,29,4,2022,4,0,1,0,0.0,Rain,0.7,24.0,5.49,Suburban,6,Daylight,Wet,70.28,28.515599,77.306521,Urban,80,High
ACC003186,Delhi,Delhi,2024-05-11,15:05,15,11,5,2024,5,1,0,0,0.0,Storm,0.9,25.4,5.22,Urban,1,Dusk/Dawn,Icy,34.49,28.707776,77.349539,Urban,100,Medium
ACC003187,Hyderabad,Hyderabad,2024-06-13,18:35,18,13,6,2024,3,0,1,0,0.0,Storm,0.9,28.5,5.23,Suburban,2,Dark - unlit,Wet,77.76,17.373954,78.423454,Urban,40,High
ACC003188,Lucknow,Lucknow,2025-10-25,09:48,9,25,10,2025,5,1,1,0,0.0,Cloudy,0.3,23.5,7.56,Urban,2,Dark - lit,Icy,48.73,26.848803,81.088313,Urban,60,High
ACC003189,Lucknow,Lucknow,2025-08-17,10:11,10,17,8,2025,6,1,1,0,0.0,Clear,0.1,22.3,6.56,Urban,6,Daylight,Muddy,90.58,26.709226,80.895937,Urban,80,High
ACC003190,Indore,Indore,2023-11-17,12:04,12,17,11,2023,4,0,0,0,0.0,Fog,0.6,23.9,5.07,Urban,2,Dark - unlit,Dry,56.97,22.60852,75.867127,Urban,60,Medium
ACC003191,Chandigarh,Chandigarh,2024-01-29,19:46,19,29,1,2024,0,0,1,0,0.0,Cloudy,0.3,24.5,6.96,Highway,3,Daylight,Wet,37.92,30.642243,76.900252,Rural,60,Medium
ACC003192,Indore,Indore,2023-08-10,20:10,20,10,8,2023,3,0,1,0,0.0,Fog,0.6,27.3,1.36,Rural,6,Dark - unlit,Wet,100.0,22.696921,75.757241,Rural,60,High
ACC003193,Pune,Pune,2022-01-05,21:45,21,5,1,2022,2,0,0,0,0.0,Haze,0.4,22.2,5.42,Highway,3,Dark - lit,Dry,30.2,18.478372,73.962331,Rural,50,Low
ACC003194,Bhopal,Bhopal,2023-05-20,23:13,23,20,5,2023,5,1,0,0,0.0,Cloudy,0.3,25.0,8.08,Urban,4,Dark - lit,Wet,66.29,23.322327,77.296928,Urban,80,Medium
ACC003195,Indore,Indore,2024-08-21,18:28,18,21,8,2024,2,0,1,0,0.0,Cloudy,0.3,28.0,10.0,Urban,2,Dusk/Dawn,Dry,100.0,22.601613,75.965159,Urban,50,High
ACC003196,Kochi,Kochi,2022-05-02,18:46,18,2,5,2022,0,0,1,0,0.0,Rain,0.7,29.0,2.24,Expressway,3,Dark - unlit,Muddy,95.39,10.049259,76.119173,Rural,60,High
ACC003197,Bhopal,Bhopal,2025-10-17,03:58,3,17,10,2025,4,0,0,0,0.0,Clear,0.1,28.0,8.88,Expressway,2,Daylight,Icy,35.96,23.162157,77.443294,Rural,80,Low
ACC003198,Kochi,Kochi,2022-04-09,04:07,4,9,4,2022,5,1,0,0,0.0,Haze,0.4,25.1,7.24,Highway,4,Daylight,Icy,53.31,9.829009,76.245897,Rural,80,Medium
ACC003199,Kolkata,Kolkata,2023-05-19,18:28,18,19,5,2023,4,0,1,0,0.0,Rain,0.7,24.0,4.86,Urban,2,Dark - lit,Wet,100.0,22.542074,88.273078,Urban,50,High
ACC003200,Delhi,Delhi,2024-06-02,14:36,14,2,6,2024,6,1,0,0,0.0,Haze,0.4,26.0,6.76,Suburban,3,Dusk/Dawn,Muddy,54.95,28.503927,77.272638,Urban,40,Low
ACC003201,Kochi,Kochi,2022-08-23,17:53,17,23,8,2022,1,0,1,0,0.0,Clear,0.1,27.3,3.81,Rural,3,Dark - lit,Icy,93.45,9.969827,76.354644,Rural,40,Medium
ACC003202,Jaipur,Jaipur,2024-09-16,14:34,14,16,9,2024,0,0,0,0,0.0,Clear,0.1,24.0,6.05,Rural,2,Dark - unlit,Muddy,30.81,26.90532,75.815182,Rural,100,Low
ACC003203,Kolkata,Kolkata,2022-11-12,17:11,17,12,11,2022,5,1,1,1,0.8,Rain,0.7,24.6,2.91,Suburban,4,Dusk/Dawn,Dry,46.66,22.594965,88.412619,Urban,60,High
